model,song,condition,effect,level,sdr_wet,sdr_dry
spleeter,Triviul_feat._The_Fiend_-_Widow,reverb_l1,reverb,1,8.31322221883074,7.10305755075742
demucs,Triviul_feat._The_Fiend_-_Widow,reverb_l2,reverb,2,8.864257894868002,2.092543610034517
spleeter,Triviul_feat._The_Fiend_-_Widow,reverb_l2,reverb,2,7.310101066279393,1.752357703574473
demucs,Triviul_feat._The_Fiend_-_Widow,reverb_l3,reverb,3,8.037594632779724,-1.333712082305143
spleeter,Triviul_feat._The_Fiend_-_Widow,reverb_l3,reverb,3,7.036994072528473,-1.4588243323852634
demucs,Triviul_feat._The_Fiend_-_Widow,reverb_l4,reverb,4,7.802033875416756,-2.264582346669179
spleeter,Triviul_feat._The_Fiend_-_Widow,reverb_l4,reverb,4,7.071505646085264,-2.371163526425052
demucs,The_Sunshine_Garcia_Band_-_For_I_Am_The_Moon,bitcrush_l1,bitcrush,1,10.048946613272618,6.382631430663984
spleeter,The_Sunshine_Garcia_Band_-_For_I_Am_The_Moon,bitcrush_l1,bitcrush,1,9.03237232686156,6.563268181092653
demucs,The_Sunshine_Garcia_Band_-_For_I_Am_The_Moon,bitcrush_l2,bitcrush,2,10.029339482875743,6.363381639958952
spleeter,The_Sunshine_Garcia_Band_-_For_I_Am_The_Moon,bitcrush_l2,bitcrush,2,9.030290648969068,6.563018496783287
demucs,The_Sunshine_Garcia_Band_-_For_I_Am_The_Moon,bitcrush_l3,bitcrush,3,9.964662270320051,6.351715254188248
spleeter,The_Sunshine_Garcia_Band_-_For_I_Am_The_Moon,bitcrush_l3,bitcrush,3,9.045752498771654,6.579486268850251
demucs,The_Sunshine_Garcia_Band_-_For_I_Am_The_Moon,bitcrush_l4,bitcrush,4,9.493410814742079,6.265063821831413
spleeter,The_Sunshine_Garcia_Band_-_For_I_Am_The_Moon,bitcrush_l4,bitcrush,4,8.716904215602177,6.481908584320134
demucs,The_Sunshine_Garcia_Band_-_For_I_Am_The_Moon,compression_l1,compression,1,10.670369353709164,10.419488330038835
spleeter,The_Sunshine_Garcia_Band_-_For_I_Am_The_Moon,compression_l1,compression,1,9.85231608376776,9.781432739976
demucs,The_Sunshine_Garcia_Band_-_For_I_Am_The_Moon,compression_l2,compression,2,10.940086121738585,9.45543798062179
spleeter,The_Sunshine_Garcia_Band_-_For_I_Am_The_Moon,compression_l2,compression,2,9.677861399808737,8.762097768103118
demucs,The_Sunshine_Garcia_Band_-_For_I_Am_The_Moon,compression_l3,compression,3,10.72593560673691,8.167672425839708
spleeter,The_Sunshine_Garcia_Band_-_For_I_Am_The_Moon,compression_l3,compression,3,9.499985060705566,7.72087895994149
demucs,The_Sunshine_Garcia_Band_-_For_I_Am_The_Moon,compression_l4,compression,4,10.785236225404756,7.804804027490485
spleeter,The_Sunshine_Garcia_Band_-_For_I_Am_The_Moon,compression_l4,compression,4,9.273866488720952,7.268956608681167
demucs,The_Sunshine_Garcia_Band_-_For_I_Am_The_Moon,delay_l1,delay,1,10.411558401046506,6.871290769330333
spleeter,The_Sunshine_Garcia_Band_-_For_I_Am_The_Moon,delay_l1,delay,1,9.601997222009416,6.271206406445722
demucs,The_Sunshine_Garcia_Band_-_For_I_Am_The_Moon,delay_l2,delay,2,10.210817058615365,5.2242937416026125
spleeter,The_Sunshine_Garcia_Band_-_For_I_Am_The_Moon,delay_l2,delay,2,9.171367735712519,4.637813068082684
demucs,The_Sunshine_Garcia_Band_-_For_I_Am_The_Moon,delay_l3,delay,3,9.910561900224545,4.168263310128575
spleeter,The_Sunshine_Garcia_Band_-_For_I_Am_The_Moon,delay_l3,delay,3,8.752188263558837,3.659222202325556
demucs,The_Sunshine_Garcia_Band_-_For_I_Am_The_Moon,delay_l4,delay,4,9.28063493287361,3.447003543991446
spleeter,The_Sunshine_Garcia_Band_-_For_I_Am_The_Moon,delay_l4,delay,4,7.9712800476867205,3.062976500613618
demucs,The_Sunshine_Garcia_Band_-_For_I_Am_The_Moon,original,original,0,10.534034680477134,10.534034680477134
spleeter,The_Sunshine_Garcia_Band_-_For_I_Am_The_Moon,original,original,0,9.881457730772915,9.881457730772915
demucs,The_Sunshine_Garcia_Band_-_For_I_Am_The_Moon,reverb_l1,reverb,1,10.104739044755837,8.594775747882814
spleeter,The_Sunshine_Garcia_Band_-_For_I_Am_The_Moon,reverb_l1,reverb,1,9.507519827533322,7.926832982096503
demucs,The_Sunshine_Garcia_Band_-_For_I_Am_The_Moon,reverb_l2,reverb,2,8.000698258883459,2.389855890503492
spleeter,The_Sunshine_Garcia_Band_-_For_I_Am_The_Moon,reverb_l2,reverb,2,7.900621236388844,1.9195875814829404
demucs,The_Sunshine_Garcia_Band_-_For_I_Am_The_Moon,reverb_l3,reverb,3,7.399687571670985,-1.106929057872383
spleeter,The_Sunshine_Garcia_Band_-_For_I_Am_The_Moon,reverb_l3,reverb,3,7.113591979587537,-1.3376374482478373
demucs,The_Sunshine_Garcia_Band_-_For_I_Am_The_Moon,reverb_l4,reverb,4,7.419808326413917,-2.1125815065928557
spleeter,The_Sunshine_Garcia_Band_-_For_I_Am_The_Moon,reverb_l4,reverb,4,7.097457725440739,-2.309398765755359
demucs,We_Fell_From_The_Sky_-_Not_You,bitcrush_l1,bitcrush,1,6.636270927646278,3.657111050370903
spleeter,We_Fell_From_The_Sky_-_Not_You,bitcrush_l1,bitcrush,1,4.457855652683663,3.083781245862693
demucs,We_Fell_From_The_Sky_-_Not_You,bitcrush_l2,bitcrush,2,6.637883570099249,3.659145977356015
spleeter,We_Fell_From_The_Sky_-_Not_You,bitcrush_l2,bitcrush,2,4.458183879598378,3.0852754589632414
demucs,We_Fell_From_The_Sky_-_Not_You,bitcrush_l3,bitcrush,3,6.615451903988694,3.662394083370124
spleeter,We_Fell_From_The_Sky_-_Not_You,bitcrush_l3,bitcrush,3,4.458900656856253,3.09960404894805
demucs,We_Fell_From_The_Sky_-_Not_You,bitcrush_l4,bitcrush,4,6.277380612951303,3.6524548116964444
spleeter,We_Fell_From_The_Sky_-_Not_You,bitcrush_l4,bitcrush,4,4.290152793423156,3.1076118536956034
demucs,We_Fell_From_The_Sky_-_Not_You,compression_l1,compression,1,6.615444410252921,6.751156202939414
spleeter,We_Fell_From_The_Sky_-_Not_You,compression_l1,compression,1,4.784356911014779,5.00844230070606
demucs,We_Fell_From_The_Sky_-_Not_You,compression_l2,compression,2,6.09721908954551,5.6603112653205585
spleeter,We_Fell_From_The_Sky_-_Not_You,compression_l2,compression,2,4.242190216802885,4.165883053828774
demucs,We_Fell_From_The_Sky_-_Not_You,compression_l3,compression,3,5.832976720975146,4.663990293559105
spleeter,We_Fell_From_The_Sky_-_Not_You,compression_l3,compression,3,3.9982178786428375,3.3810014931131995
demucs,We_Fell_From_The_Sky_-_Not_You,compression_l4,compression,4,6.0523987729733975,4.316096164189793
spleeter,We_Fell_From_The_Sky_-_Not_You,compression_l4,compression,4,4.132003587331177,3.1251510716359707
demucs,We_Fell_From_The_Sky_-_Not_You,delay_l1,delay,1,6.274697553388574,5.17769855566955
spleeter,We_Fell_From_The_Sky_-_Not_You,delay_l1,delay,1,4.492331987657707,3.766100449103689
demucs,We_Fell_From_The_Sky_-_Not_You,delay_l2,delay,2,5.633824789440789,4.274692944985194
spleeter,We_Fell_From_The_Sky_-_Not_You,delay_l2,delay,2,3.685223892709961,2.9171592237738797
demucs,We_Fell_From_The_Sky_-_Not_You,delay_l3,delay,3,5.120715752766664,3.67890754698162
spleeter,We_Fell_From_The_Sky_-_Not_You,delay_l3,delay,3,3.183754745665963,2.5990088198765475
demucs,We_Fell_From_The_Sky_-_Not_You,delay_l4,delay,4,4.710005464592728,3.2968549743529136
spleeter,We_Fell_From_The_Sky_-_Not_You,delay_l4,delay,4,2.680934515728115,2.3476427760250558
demucs,We_Fell_From_The_Sky_-_Not_You,original,original,0,6.856673520748525,6.856673520748525
spleeter,We_Fell_From_The_Sky_-_Not_You,original,original,0,5.013063265476669,5.013063265476669
demucs,We_Fell_From_The_Sky_-_Not_You,reverb_l1,reverb,1,6.381611196234555,6.246443582977718
spleeter,We_Fell_From_The_Sky_-_Not_You,reverb_l1,reverb,1,4.551713896638155,4.432781520575785
demucs,We_Fell_From_The_Sky_-_Not_You,reverb_l2,reverb,2,4.667424830058645,2.294307304692384
spleeter,We_Fell_From_The_Sky_-_Not_You,reverb_l2,reverb,2,2.9251931566913236,1.4577272032357311
demucs,We_Fell_From_The_Sky_-_Not_You,reverb_l3,reverb,3,3.803047037149124,-0.6898947191940036
spleeter,We_Fell_From_The_Sky_-_Not_You,reverb_l3,reverb,3,2.420592178301951,-0.8279894469108091
demucs,We_Fell_From_The_Sky_-_Not_You,reverb_l4,reverb,4,3.68927327543666,-1.5143830012961468
spleeter,We_Fell_From_The_Sky_-_Not_You,reverb_l4,reverb,4,2.429366972929568,-1.490062382715195
demucs,Zeno_-_Signs,bitcrush_l1,bitcrush,1,8.411537459783037,5.943712106900247
spleeter,Zeno_-_Signs,bitcrush_l1,bitcrush,1,6.210159323708706,4.968204099934161
demucs,Zeno_-_Signs,bitcrush_l2,bitcrush,2,8.431002083560339,5.985690268060088
spleeter,Zeno_-_Signs,bitcrush_l2,bitcrush,2,6.210473384396696,4.969292094647206
demucs,Zeno_-_Signs,bitcrush_l3,bitcrush,3,8.411325774786638,5.977314380679233
spleeter,Zeno_-_Signs,bitcrush_l3,bitcrush,3,6.196184369755238,4.962692652271899
demucs,Zeno_-_Signs,bitcrush_l4,bitcrush,4,8.221859734057796,5.961587440109735
spleeter,Zeno_-_Signs,bitcrush_l4,bitcrush,4,6.083995615719656,4.9356111086662064
demucs,Zeno_-_Signs,compression_l1,compression,1,8.706746747818412,8.643100436996502
spleeter,Zeno_-_Signs,compression_l1,compression,1,6.7529561673544585,6.728169202765738
demucs,Zeno_-_Signs,compression_l2,compression,2,8.405472396827138,7.525345019676304
spleeter,Zeno_-_Signs,compression_l2,compression,2,6.419694236047585,5.98061997712062
demucs,Zeno_-_Signs,compression_l3,compression,3,7.885763373638744,6.241652750601981
spleeter,Zeno_-_Signs,compression_l3,compression,3,5.781581378338805,4.982595749038937
demucs,Zeno_-_Signs,compression_l4,compression,4,7.211526375173621,5.27378022594969
spleeter,Zeno_-_Signs,compression_l4,compression,4,5.199289909102136,4.113937613955096
demucs,Zeno_-_Signs,delay_l1,delay,1,8.228263219688564,6.220694814103053
spleeter,Zeno_-_Signs,delay_l1,delay,1,6.365641229024742,4.8368262514206855
demucs,Zeno_-_Signs,delay_l2,delay,2,7.19849125014293,5.056015454010855
spleeter,Zeno_-_Signs,delay_l2,delay,2,5.6791657226745205,3.9074411734887877
demucs,Zeno_-_Signs,delay_l3,delay,3,6.45224281522156,4.148637810446418
spleeter,Zeno_-_Signs,delay_l3,delay,3,5.073254190537283,3.280663127686472
demucs,Zeno_-_Signs,delay_l4,delay,4,5.785526954058583,3.6604444767949174
spleeter,Zeno_-_Signs,delay_l4,delay,4,4.140420531856142,2.6840819290004516
demucs,Zeno_-_Signs,original,original,0,8.796412330600393,8.796412330600393
spleeter,Zeno_-_Signs,original,original,0,6.7409170400884495,6.7409170400884495
demucs,Zeno_-_Signs,reverb_l1,reverb,1,8.342300577240414,7.627809934383678
spleeter,Zeno_-_Signs,reverb_l1,reverb,1,6.3935262850456205,5.823413966359684
demucs,Zeno_-_Signs,reverb_l2,reverb,2,6.991560241216614,2.0828876359134445
spleeter,Zeno_-_Signs,reverb_l2,reverb,2,5.537306073433874,1.5369190331292195
demucs,Zeno_-_Signs,reverb_l3,reverb,3,6.716691557152174,-1.3552138580909032
spleeter,Zeno_-_Signs,reverb_l3,reverb,3,5.370818499530419,-1.4714387924629593
demucs,Zeno_-_Signs,reverb_l4,reverb,4,6.589000610976331,-2.2118530697527565
spleeter,Zeno_-_Signs,reverb_l4,reverb,4,5.523979372004648,-2.354701346324167
