model,song,condition,effect,level,stem,sdr,si_sdr,delta_sdr,delta_si_sdr
spleeter,Al_James_-_Schoolboy_Facination,delay_l3,delay,3,other,1.3570368410016367,-1.4302791500224212,-0.8115325595991822,-0.9049165796466996
spleeter,Al_James_-_Schoolboy_Facination,delay_l4,delay,4,vocals,4.60668704214531,2.8211509243299053,-1.831175808263695,-2.5020184627794864
spleeter,Al_James_-_Schoolboy_Facination,delay_l4,delay,4,drums,3.8366508397851495,1.5886846897432507,-0.4018630676788355,-0.6284697725900061
spleeter,Al_James_-_Schoolboy_Facination,delay_l4,delay,4,bass,5.225337119573038,3.688484699452408,-0.16863829453648993,-0.24095198977765175
spleeter,Al_James_-_Schoolboy_Facination,delay_l4,delay,4,other,0.7711484658955365,-1.9766723787946083,-1.3974209347052824,-1.4513098084188867
spleeter,Al_James_-_Schoolboy_Facination,original,original,0,vocals,6.437862850409005,5.323169387109392,0.0,0.0
spleeter,Al_James_-_Schoolboy_Facination,original,original,0,drums,4.238513907463985,2.217154462333257,0.0,0.0
spleeter,Al_James_-_Schoolboy_Facination,original,original,0,bass,5.393975414109528,3.9294366892300596,0.0,0.0
spleeter,Al_James_-_Schoolboy_Facination,original,original,0,other,2.168569400600819,-0.5253625703757216,0.0,0.0
spleeter,Al_James_-_Schoolboy_Facination,reverb_l1,reverb,1,vocals,5.830670120392939,4.518668151830202,-0.6071927300160667,-0.80450123527919
spleeter,Al_James_-_Schoolboy_Facination,reverb_l1,reverb,1,drums,4.09047575707976,2.000954113915819,-0.14803815038422474,-0.21620034841743774
spleeter,Al_James_-_Schoolboy_Facination,reverb_l1,reverb,1,bass,5.2989959181291635,3.7904008568494243,-0.0949794959803647,-0.13903583238063533
spleeter,Al_James_-_Schoolboy_Facination,reverb_l1,reverb,1,other,1.8855802172201104,-0.90304457546401,-0.28298918338070855,-0.3776820050882883
spleeter,Al_James_-_Schoolboy_Facination,reverb_l2,reverb,2,vocals,3.6050905115081866,1.11915461427171,-2.832772338900819,-4.204014772837682
spleeter,Al_James_-_Schoolboy_Facination,reverb_l2,reverb,2,drums,3.3252195137793272,0.9756031289049008,-0.9132943936846578,-1.241551333428356
spleeter,Al_James_-_Schoolboy_Facination,reverb_l2,reverb,2,bass,4.945654333209854,3.269597948196518,-0.4483210808996745,-0.6598387410335418
spleeter,Al_James_-_Schoolboy_Facination,reverb_l2,reverb,2,other,0.44365250532634315,-2.536101063425449,-1.7249168952744758,-2.010738493049727
spleeter,Al_James_-_Schoolboy_Facination,reverb_l3,reverb,3,vocals,2.692831825718256,-0.6465187281258865,-3.7450310246907494,-5.969688115235278
spleeter,Al_James_-_Schoolboy_Facination,reverb_l3,reverb,3,drums,2.9927776853909904,0.5852172089334113,-1.2457362220729946,-1.6319372533998455
spleeter,Al_James_-_Schoolboy_Facination,reverb_l3,reverb,3,bass,4.282917872189146,2.334890220760847,-1.111057541920382,-1.5945464684692126
spleeter,Al_James_-_Schoolboy_Facination,reverb_l3,reverb,3,other,0.2081079789896787,-2.559399726206375,-1.9604614216111402,-2.0340371558306534
spleeter,Al_James_-_Schoolboy_Facination,reverb_l4,reverb,4,vocals,2.6164418241212797,-0.8089077803677146,-3.8214210262877257,-6.132077167477107
spleeter,Al_James_-_Schoolboy_Facination,reverb_l4,reverb,4,drums,3.0023177970760235,0.6076495251424647,-1.2361961103879615,-1.6095049371907921
spleeter,Al_James_-_Schoolboy_Facination,reverb_l4,reverb,4,bass,4.0986514532578076,2.083674555621149,-1.2953239608517206,-1.8457621336089107
spleeter,Al_James_-_Schoolboy_Facination,reverb_l4,reverb,4,other,0.3141985589744458,-2.374928362113514,-1.8543708416263731,-1.8495657917377923
demucs,Al_James_-_Schoolboy_Facination,bitcrush_l1,bitcrush,1,vocals,7.570086555047514,6.744520234696432,0.028378143220310292,0.04065468623916946
demucs,Al_James_-_Schoolboy_Facination,bitcrush_l1,bitcrush,1,drums,6.53214687542083,5.476790286869838,-0.288604410406923,-0.35728905563711333
demucs,Al_James_-_Schoolboy_Facination,bitcrush_l1,bitcrush,1,bass,10.172419876615335,9.733718424740209,-0.019621318473230787,-0.02163177962517615
demucs,Al_James_-_Schoolboy_Facination,bitcrush_l1,bitcrush,1,other,3.6830477830207897,1.6136839559209757,0.23502176322005486,0.29353716092469284
demucs,Al_James_-_Schoolboy_Facination,bitcrush_l2,bitcrush,2,vocals,7.438858910624435,6.587693959707409,-0.10284950120276815,-0.1161715887498529
demucs,Al_James_-_Schoolboy_Facination,bitcrush_l2,bitcrush,2,drums,6.530150115938166,5.4726188667874265,-0.2906011698895874,-0.3614604757195252
demucs,Al_James_-_Schoolboy_Facination,bitcrush_l2,bitcrush,2,bass,10.171265077855576,9.732400186190592,-0.020776117232989222,-0.02295001817479303
demucs,Al_James_-_Schoolboy_Facination,bitcrush_l2,bitcrush,2,other,3.5780203433262256,1.4986675106191447,0.12999432352549078,0.17852071562286187
demucs,Al_James_-_Schoolboy_Facination,bitcrush_l3,bitcrush,3,vocals,7.423535619222679,6.568852791532484,-0.11817279260452462,-0.13501275692477854
demucs,Al_James_-_Schoolboy_Facination,bitcrush_l3,bitcrush,3,drums,6.534039230475352,5.481219878633555,-0.2867120553524014,-0.35285946387339706
demucs,Al_James_-_Schoolboy_Facination,bitcrush_l3,bitcrush,3,bass,10.181921771454984,9.74410240606139,-0.010119423633581093,-0.011247798303994472
demucs,Al_James_-_Schoolboy_Facination,bitcrush_l3,bitcrush,3,other,3.5553261694942795,1.4715233010904236,0.10730014969354462,0.15137650609414077
demucs,Al_James_-_Schoolboy_Facination,bitcrush_l4,bitcrush,4,vocals,7.326802340885806,6.453672089775447,-0.2149060709413977,-0.25019345868181553
demucs,Al_James_-_Schoolboy_Facination,bitcrush_l4,bitcrush,4,drums,6.4581184623068575,5.3845400733657325,-0.36263282352089554,-0.4495392691412192
demucs,Al_James_-_Schoolboy_Facination,bitcrush_l4,bitcrush,4,bass,10.183307989226956,9.745640161707268,-0.00873320586160986,-0.009710042658117146
demucs,Al_James_-_Schoolboy_Facination,bitcrush_l4,bitcrush,4,other,3.5511765297980746,1.4610855012935164,0.10315050999733977,0.1409387062972336
demucs,Al_James_-_Schoolboy_Facination,compression_l1,compression,1,vocals,7.708605469056144,6.903776626726918,0.16689705722894033,0.19991107826965582
demucs,Al_James_-_Schoolboy_Facination,compression_l1,compression,1,drums,6.713535389370139,5.69794938819025,-0.10721589645761398,-0.1361299543167016
demucs,Al_James_-_Schoolboy_Facination,compression_l1,compression,1,bass,10.192742399307688,9.756081794724956,0.0007012042191227863,0.0007315903595710438
demucs,Al_James_-_Schoolboy_Facination,compression_l1,compression,1,other,3.645738843112417,1.5257779351330516,0.19771282331168205,0.20563114013676875
demucs,Al_James_-_Schoolboy_Facination,compression_l2,compression,2,vocals,7.816109554579582,7.031575025026896,0.2744011427523789,0.327709476569634
demucs,Al_James_-_Schoolboy_Facination,compression_l2,compression,2,drums,6.537488174935483,5.474489998661785,-0.2832631108922703,-0.3595893438451663
demucs,Al_James_-_Schoolboy_Facination,compression_l2,compression,2,bass,10.18010584985236,9.742114413482092,-0.011935345236205208,-0.013235790883292964
demucs,Al_James_-_Schoolboy_Facination,compression_l2,compression,2,other,3.823603858432883,1.7412590904296665,0.375577838632148,0.4211122954333837
demucs,Al_James_-_Schoolboy_Facination,compression_l3,compression,3,vocals,7.940512472177513,7.179818107848299,0.3988040603503098,0.475952559391037
demucs,Al_James_-_Schoolboy_Facination,compression_l3,compression,3,drums,6.428086848613997,5.3374160581617875,-0.39266443721375577,-0.49666328434516416
demucs,Al_James_-_Schoolboy_Facination,compression_l3,compression,3,bass,10.132590497212766,9.689674141012057,-0.05945069787579982,-0.06567606335332776
demucs,Al_James_-_Schoolboy_Facination,compression_l3,compression,3,other,4.00346818025987,1.9741805700973525,0.5554421604591351,0.6540337751010696
demucs,Al_James_-_Schoolboy_Facination,compression_l4,compression,4,vocals,8.021664439451579,7.276673001266757,0.4799560276243753,0.5728074528094949
demucs,Al_James_-_Schoolboy_Facination,compression_l4,compression,4,drums,6.3008913237919195,5.190775930785046,-0.5198599620358335,-0.6433034117219059
demucs,Al_James_-_Schoolboy_Facination,compression_l4,compression,4,bass,10.150155291609241,9.70896083607678,-0.04188590347932397,-0.046389368288604516
demucs,Al_James_-_Schoolboy_Facination,compression_l4,compression,4,other,4.139693423696924,2.1686378422152597,0.6916674038961892,0.8484910472189768
demucs,Al_James_-_Schoolboy_Facination,delay_l1,delay,1,vocals,7.405019438339281,6.538930405718347,-0.13668897348792264,-0.16493514273891563
demucs,Al_James_-_Schoolboy_Facination,delay_l1,delay,1,drums,6.689629099489107,5.670484431410834,-0.13112218633864625,-0.16359491109611746
demucs,Al_James_-_Schoolboy_Facination,delay_l1,delay,1,bass,10.268806566744797,9.840140016845794,0.0767653716562311,0.08478981248040895
demucs,Al_James_-_Schoolboy_Facination,delay_l1,delay,1,other,3.46551695711484,1.2602349142677969,0.017490937314105004,-0.05991188072848597
demucs,Al_James_-_Schoolboy_Facination,delay_l2,delay,2,vocals,7.239617301827515,6.3407005450812814,-0.30209110999968836,-0.3631650033759808
demucs,Al_James_-_Schoolboy_Facination,delay_l2,delay,2,drums,6.450971966341484,5.367148638221568,-0.36977931948626885,-0.4669307042853834
demucs,Al_James_-_Schoolboy_Facination,delay_l2,delay,2,bass,10.054370571191274,9.602816574178465,-0.13767062389729112,-0.15253363018691957
demucs,Al_James_-_Schoolboy_Facination,delay_l2,delay,2,other,3.462676858666885,1.1980048993576278,0.014650838866149929,-0.12214189563865507
demucs,Al_James_-_Schoolboy_Facination,delay_l3,delay,3,vocals,6.667101108703475,5.648377104410222,-0.874607303123728,-1.0554884440470405
demucs,Al_James_-_Schoolboy_Facination,delay_l3,delay,3,drums,6.291749893515032,5.1586440581249695,-0.529001392312721,-0.6754352843819822
demucs,Al_James_-_Schoolboy_Facination,delay_l3,delay,3,bass,10.051371252499326,9.599549107108237,-0.14066994258923948,-0.1558010972571484
demucs,Al_James_-_Schoolboy_Facination,delay_l3,delay,3,other,3.0262339356207333,0.6472956461711536,-0.4217920841800016,-0.6728511488251292
demucs,Al_James_-_Schoolboy_Facination,delay_l4,delay,4,vocals,6.4075520609569345,5.332210148349703,-1.1341563508702688,-1.3716554001075592
demucs,Al_James_-_Schoolboy_Facination,delay_l4,delay,4,drums,6.135621841960116,4.966714730116357,-0.6851294438676367,-0.8673646123905945
demucs,Al_James_-_Schoolboy_Facination,delay_l4,delay,4,bass,9.971736894083858,9.511019123661983,-0.22030430100470788,-0.24433108070340204
demucs,Al_James_-_Schoolboy_Facination,delay_l4,delay,4,other,2.896977349881689,0.45537179056319155,-0.5510486699190458,-0.8647750044330913
demucs,Al_James_-_Schoolboy_Facination,original,original,0,vocals,7.541708411827203,6.703865548457262,0.0,0.0
demucs,Al_James_-_Schoolboy_Facination,original,original,0,drums,6.820751285827753,5.834079342506952,0.0,0.0
demucs,Al_James_-_Schoolboy_Facination,original,original,0,bass,10.192041195088565,9.755350204365385,0.0,0.0
demucs,Al_James_-_Schoolboy_Facination,original,original,0,other,3.448026019800735,1.3201467949962828,0.0,0.0
demucs,Al_James_-_Schoolboy_Facination,reverb_l1,reverb,1,vocals,6.916105706109433,5.938224359888177,-0.6256027057177702,-0.7656411885690853
demucs,Al_James_-_Schoolboy_Facination,reverb_l1,reverb,1,drums,6.71500942017995,5.70546165054548,-0.1057418656478033,-0.12861769196147144
demucs,Al_James_-_Schoolboy_Facination,reverb_l1,reverb,1,bass,9.781340954854928,9.300318561263758,-0.4107002402336377,-0.455031643101627
demucs,Al_James_-_Schoolboy_Facination,reverb_l1,reverb,1,other,3.1889706543776453,0.9844145875073318,-0.2590553654230896,-0.33573220748895105
demucs,Al_James_-_Schoolboy_Facination,reverb_l2,reverb,2,vocals,4.398342167804992,2.4783578045814307,-3.1433662440222117,-4.2255077438758315
demucs,Al_James_-_Schoolboy_Facination,reverb_l2,reverb,2,drums,6.447368089582856,5.393708588653878,-0.37338319624489724,-0.4403707538530739
demucs,Al_James_-_Schoolboy_Facination,reverb_l2,reverb,2,bass,5.292565802110053,4.428350852342355,-4.899475392978513,-5.32699935202303
demucs,Al_James_-_Schoolboy_Facination,reverb_l2,reverb,2,other,2.5451110258607774,0.239975542611102,-0.9029149939399574,-1.0801712523851807
demucs,Al_James_-_Schoolboy_Facination,reverb_l3,reverb,3,vocals,3.4298708142051746,0.864060004485961,-4.111837597622029,-5.839805543971301
demucs,Al_James_-_Schoolboy_Facination,reverb_l3,reverb,3,drums,6.495201460729888,5.467910885966582,-0.32554982509786523,-0.36616845654037
demucs,Al_James_-_Schoolboy_Facination,reverb_l3,reverb,3,bass,3.6191412012087056,2.6583820149232835,-6.57289999387986,-7.0969681894421015
demucs,Al_James_-_Schoolboy_Facination,reverb_l3,reverb,3,other,2.252291895567838,-0.018019087919840575,-1.1957341242328967,-1.3381658829161234
demucs,Al_James_-_Schoolboy_Facination,reverb_l4,reverb,4,vocals,3.2465796564404528,0.5212795346945769,-4.2951287553867505,-6.182586013762686
demucs,Al_James_-_Schoolboy_Facination,reverb_l4,reverb,4,drums,6.448908678808473,5.430062143622971,-0.3718426070192802,-0.4040171988839809
demucs,Al_James_-_Schoolboy_Facination,reverb_l4,reverb,4,bass,3.187178403561765,2.235909380959206,-7.004862791526801,-7.519440823406179
demucs,Al_James_-_Schoolboy_Facination,reverb_l4,reverb,4,other,2.3206903600592526,0.11359813069662658,-1.1273356597414823,-1.2065486642996563
spleeter,Angels_In_Amplifiers_-_I'm_Alright,bitcrush_l1,bitcrush,1,vocals,8.393542785329442,7.737269132859098,-0.43515452554723133,-0.5120160138662841
spleeter,Angels_In_Amplifiers_-_I'm_Alright,bitcrush_l1,bitcrush,1,drums,4.913170528068567,3.2331396618016957,-0.03073606059905387,-0.041120829924682134
spleeter,Angels_In_Amplifiers_-_I'm_Alright,bitcrush_l1,bitcrush,1,bass,4.607588626238949,2.939339078555289,0.008081660176274319,0.003550244443384365
spleeter,Angels_In_Amplifiers_-_I'm_Alright,bitcrush_l1,bitcrush,1,other,5.9480563310551195,4.71271509195383,-0.08425249792669387,-0.10162110777531108
spleeter,Angels_In_Amplifiers_-_I'm_Alright,bitcrush_l2,bitcrush,2,vocals,8.392924286840096,7.736562051293986,-0.43577302403657825,-0.5127230954313964
spleeter,Angels_In_Amplifiers_-_I'm_Alright,bitcrush_l2,bitcrush,2,drums,4.913178774374694,3.2331739898359633,-0.030727814292926148,-0.04108650189041452
spleeter,Angels_In_Amplifiers_-_I'm_Alright,bitcrush_l2,bitcrush,2,bass,4.607609259361745,2.939408288702192,0.00810229329906953,0.003619454590287674
spleeter,Angels_In_Amplifiers_-_I'm_Alright,bitcrush_l2,bitcrush,2,other,5.947955574309587,4.7125218738276615,-0.08435325467222654,-0.10181432590147921
spleeter,Angels_In_Amplifiers_-_I'm_Alright,bitcrush_l3,bitcrush,3,vocals,8.38482475926657,7.726302581456521,-0.4438725516101041,-0.5229825652688618
spleeter,Angels_In_Amplifiers_-_I'm_Alright,bitcrush_l3,bitcrush,3,drums,4.9142763821252275,3.235088920772287,-0.02963020654239301,-0.03917157095409074
spleeter,Angels_In_Amplifiers_-_I'm_Alright,bitcrush_l3,bitcrush,3,bass,4.607004491577625,2.9382132981636495,0.007497525514949643,0.0024244640517450122
spleeter,Angels_In_Amplifiers_-_I'm_Alright,bitcrush_l3,bitcrush,3,other,5.944168700477409,4.707730483466726,-0.08814012850440456,-0.10660571626241477
spleeter,Angels_In_Amplifiers_-_I'm_Alright,bitcrush_l4,bitcrush,4,vocals,8.21983014836191,7.529280612514074,-0.6088671625147644,-0.7200045342113084
spleeter,Angels_In_Amplifiers_-_I'm_Alright,bitcrush_l4,bitcrush,4,drums,4.886430408439023,3.1959316689600925,-0.057476180228597684,-0.07832882276628528
spleeter,Angels_In_Amplifiers_-_I'm_Alright,bitcrush_l4,bitcrush,4,bass,4.6102890244284795,2.9439554897469304,0.010782058365804481,0.008166655635025943
spleeter,Angels_In_Amplifiers_-_I'm_Alright,bitcrush_l4,bitcrush,4,other,5.900204399307773,4.653941444239977,-0.13210442967404035,-0.16039475548916382
spleeter,Angels_In_Amplifiers_-_I'm_Alright,compression_l1,compression,1,vocals,8.486938871904005,7.853584165921732,-0.34175843897266844,-0.39570098080365046
spleeter,Angels_In_Amplifiers_-_I'm_Alright,compression_l1,compression,1,drums,4.880991539722891,3.1844599519519576,-0.06291504894472943,-0.08980053977442015
spleeter,Angels_In_Amplifiers_-_I'm_Alright,compression_l1,compression,1,bass,4.567941739448394,2.892445700426717,-0.03156522661428074,-0.043343133685187496
spleeter,Angels_In_Amplifiers_-_I'm_Alright,compression_l1,compression,1,other,5.9808128038024275,4.742249812828793,-0.051496025179385896,-0.07208638690034785
spleeter,Angels_In_Amplifiers_-_I'm_Alright,compression_l2,compression,2,vocals,7.760258554408824,6.989032640750165,-1.0684387564678497,-1.2602525059752177
spleeter,Angels_In_Amplifiers_-_I'm_Alright,compression_l2,compression,2,drums,4.760107502712294,3.013897484685467,-0.1837990859553269,-0.26036300704091087
spleeter,Angels_In_Amplifiers_-_I'm_Alright,compression_l2,compression,2,bass,4.486074400772965,2.7859288035602887,-0.11343256528970969,-0.14986003055161579
spleeter,Angels_In_Amplifiers_-_I'm_Alright,compression_l2,compression,2,other,5.844370893304614,4.557372451209538,-0.18793793567719952,-0.2569637485196026
spleeter,Angels_In_Amplifiers_-_I'm_Alright,compression_l3,compression,3,vocals,7.194607994342142,6.289620560882522,-1.6340893165345314,-1.9596645858428605
spleeter,Angels_In_Amplifiers_-_I'm_Alright,compression_l3,compression,3,drums,4.448065090826918,2.571507152097894,-0.4958414978407024,-0.702753339628484
spleeter,Angels_In_Amplifiers_-_I'm_Alright,compression_l3,compression,3,bass,4.327416539079561,2.614141848895332,-0.27209042698311414,-0.32164698521657265
spleeter,Angels_In_Amplifiers_-_I'm_Alright,compression_l3,compression,3,other,5.775840041158654,4.4656850912397,-0.2564687878231595,-0.3486511084894408
spleeter,Angels_In_Amplifiers_-_I'm_Alright,compression_l4,compression,4,vocals,6.905371774890923,5.924821097376882,-1.923325535985751,-2.3244640493485003
spleeter,Angels_In_Amplifiers_-_I'm_Alright,compression_l4,compression,4,drums,4.04748727579766,1.9554264735345255,-0.8964193128699609,-1.3188340181918523
spleeter,Angels_In_Amplifiers_-_I'm_Alright,compression_l4,compression,4,bass,3.9089873443313032,2.152201031263368,-0.6905196217313718,-0.7835878028485364
spleeter,Angels_In_Amplifiers_-_I'm_Alright,compression_l4,compression,4,other,5.707080626528574,4.380955662784577,-0.32522820245323913,-0.433380536944564
spleeter,Angels_In_Amplifiers_-_I'm_Alright,delay_l1,delay,1,vocals,8.395514318418575,7.743598955692084,-0.4331829924580983,-0.5056861910332984
spleeter,Angels_In_Amplifiers_-_I'm_Alright,delay_l1,delay,1,drums,4.91449325245184,3.233601306103409,-0.02941333621578046,-0.040659185622968774
spleeter,Angels_In_Amplifiers_-_I'm_Alright,delay_l1,delay,1,bass,4.599893966134755,2.9260298946218826,0.00038700007208003484,-0.009758939490021934
spleeter,Angels_In_Amplifiers_-_I'm_Alright,delay_l1,delay,1,other,5.898230229187455,4.637594301003765,-0.13407859979435877,-0.1767418987253757
spleeter,Angels_In_Amplifiers_-_I'm_Alright,delay_l2,delay,2,vocals,7.787626197517254,7.017776706366626,-1.0410711133594202,-1.2315084403587564
spleeter,Angels_In_Amplifiers_-_I'm_Alright,delay_l2,delay,2,drums,4.909836684567765,3.224807711065142,-0.034069904099856,-0.04945278066123571
spleeter,Angels_In_Amplifiers_-_I'm_Alright,delay_l2,delay,2,bass,4.6321032551225745,2.9506941700410474,0.03259628905989942,0.014905335929142893
spleeter,Angels_In_Amplifiers_-_I'm_Alright,delay_l2,delay,2,other,5.596418050351914,4.24695231284068,-0.4358907786298998,-0.5673838868884609
spleeter,Angels_In_Amplifiers_-_I'm_Alright,delay_l3,delay,3,vocals,7.261310157514148,6.36418972542007,-1.5673871533625254,-1.8850954213053122
